week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-02-12,BEV008,STR001,North,194,12697.3,True,BOGO,0.23
2024-02-12,BEV008,STR002,North,122,8503.4,True,Display Feature,0.18
2024-02-12,BEV008,STR003,West,284,17863.6,True,BOGO,0.26
2024-02-12,BEV008,STR004,East,74,6290.0,False,,0.0
2024-02-12,BEV008,STR005,East,179,12932.75,True,Price Cut,0.15
2024-02-12,BEV008,STR006,East,57,4845.0,False,,0.0
2024-02-12,BEV008,STR007,East,71,6035.0,False,,0.0
2024-02-12,BEV008,STR008,West,128,8812.8,True,BOGO,0.19
2024-02-12,BEV008,STR009,South,260,16575.0,True,Display Feature,0.25
2024-02-12,BEV008,STR010,South,117,9945.0,False,,0.0
2024-02-12,BEV008,STR011,East,96,8160.0,False,,0.0
2024-02-12,BEV008,STR012,West,72,6120.0,False,,0.0
2024-02-12,BEV008,STR013,South,160,13600.0,False,,0.0
2024-02-12,BEV008,STR014,West,118,10030.0,False,,0.0
2024-02-12,BEV008,STR015,West,161,13685.0,False,,0.0
2024-02-12,BEV008,STR016,South,130,11050.0,False,,0.0
2024-02-12,BEV008,STR017,South,289,22599.8,True,BOGO,0.08
2024-02-12,BEV008,STR018,North,78,6630.0,False,,0.0
2024-02-12,BEV008,STR019,North,100,8500.0,False,,0.0
2024-02-12,BEV008,STR020,West,70,5950.0,False,,0.0
2024-02-12,BEV008,STR021,West,82,6970.0,False,,0.0
2024-02-12,BEV008,STR022,South,150,12750.0,False,,0.0
2024-02-12,BEV008,STR023,South,91,5955.95,True,Price Cut,0.23
2024-02-12,BEV008,STR024,East,129,8443.05,True,Bundle,0.23
2024-02-12,BEV008,STR025,East,128,10880.0,False,,0.0
2024-02-12,BEV009,STR001,North,51,4590.0,False,,0.0
2024-02-12,BEV009,STR002,North,168,11793.6,True,Bundle,0.22
2024-02-12,BEV009,STR003,West,93,8370.0,False,,0.0
2024-02-12,BEV009,STR004,East,99,8910.0,False,,0.0
2024-02-12,BEV009,STR005,East,110,9900.0,False,,0.0
2024-02-12,BEV009,STR006,East,37,3330.0,False,,0.0
2024-02-12,BEV009,STR007,East,135,12150.0,False,,0.0
2024-02-12,BEV009,STR008,West,134,12060.0,False,,0.0
2024-02-12,BEV009,STR009,South,150,13500.0,False,,0.0
2024-02-12,BEV009,STR010,South,145,13050.0,False,,0.0
2024-02-12,BEV009,STR011,East,132,11880.0,False,,0.0
2024-02-12,BEV009,STR012,West,111,9990.0,False,,0.0
2024-02-12,BEV009,STR013,South,87,7830.0,False,,0.0
2024-02-12,BEV009,STR014,West,150,13500.0,False,,0.0
2024-02-12,BEV009,STR015,West,152,13680.0,False,,0.0
2024-02-12,BEV009,STR016,South,123,11070.0,False,,0.0
2024-02-12,BEV009,STR017,South,149,11532.6,True,Price Cut,0.14
2024-02-12,BEV009,STR018,North,89,8010.0,False,,0.0
2024-02-12,BEV009,STR019,North,50,4500.0,False,,0.0
2024-02-12,BEV009,STR020,West,57,5130.0,False,,0.0
2024-02-12,BEV009,STR021,West,155,13950.0,False,,0.0
2024-02-12,BEV009,STR022,South,80,6408.0,True,BOGO,0.11
2024-02-12,BEV009,STR023,South,315,20128.5,True,Bundle,0.29
2024-02-12,BEV009,STR024,East,122,10211.4,True,Bundle,0.07
2024-02-12,BEV009,STR025,East,122,10980.0,False,,0.0
2024-02-12,BEV010,STR001,North,258,9636.3,True,Display Feature,0.17
2024-02-12,BEV010,STR002,North,120,4914.0,True,Display Feature,0.09
2024-02-12,BEV010,STR003,West,145,6525.0,False,,0.0
2024-02-12,BEV010,STR004,East,56,2520.0,False,,0.0
2024-02-12,BEV010,STR005,East,134,6030.0,False,,0.0
2024-02-12,BEV010,STR006,East,54,2430.0,False,,0.0
2024-02-12,BEV010,STR007,East,59,2655.0,False,,0.0
2024-02-12,BEV010,STR008,West,58,2610.0,False,,0.0
2024-02-12,BEV010,STR009,South,75,3375.0,False,,0.0
2024-02-12,BEV010,STR010,South,310,12555.0,True,Display Feature,0.1
2024-02-12,BEV010,STR011,East,132,5167.8,True,Price Cut,0.13
2024-02-12,BEV010,STR012,West,62,2790.0,False,,0.0
2024-02-12,BEV010,STR013,South,134,6030.0,False,,0.0
2024-02-12,BEV010,STR014,West,132,5940.0,False,,0.0
2024-02-12,BEV010,STR015,West,132,5940.0,False,,0.0
2024-02-12,BEV010,STR016,South,82,3690.0,False,,0.0
2024-02-12,BEV010,STR017,South,315,10631.25,True,Display Feature,0.25
2024-02-12,BEV010,STR018,North,100,4500.0,False,,0.0
2024-02-12,BEV010,STR019,North,104,4680.0,False,,0.0
2024-02-12,BEV010,STR020,West,171,6848.55,True,BOGO,0.11
2024-02-12,BEV010,STR021,West,160,5616.0,True,BOGO,0.22
2024-02-12,BEV010,STR022,South,207,8849.25,True,BOGO,0.05
2024-02-12,BEV010,STR023,South,151,6795.0,False,,0.0
2024-02-12,BEV010,STR024,East,200,6390.0,True,BOGO,0.29
2024-02-12,BEV010,STR025,East,96,4060.8,True,BOGO,0.06
2024-02-12,BEV011,STR001,North,67,3015.0,False,,0.0
2024-02-12,BEV011,STR002,North,76,3420.0,False,,0.0
2024-02-12,BEV011,STR003,West,70,3150.0,False,,0.0
2024-02-12,BEV011,STR004,East,104,4680.0,False,,0.0
2024-02-12,BEV011,STR005,East,37,1665.0,False,,0.0
2024-02-12,BEV011,STR006,East,111,3746.25,True,Bundle,0.25
2024-02-12,BEV011,STR007,East,63,2835.0,False,,0.0
2024-02-12,BEV011,STR008,West,199,6716.25,True,Bundle,0.25
2024-02-12,BEV011,STR009,South,175,6693.75,True,Display Feature,0.15
2024-02-12,BEV011,STR010,South,88,3960.0,False,,0.0
2024-02-12,BEV011,STR011,East,95,4275.0,False,,0.0
2024-02-12,BEV011,STR012,West,56,2520.0,False,,0.0
2024-02-12,BEV011,STR013,South,165,7425.0,False,,0.0
2024-02-12,BEV011,STR014,West,58,2610.0,False,,0.0
2024-02-12,BEV011,STR015,West,93,4185.0,False,,0.0
2024-02-12,BEV011,STR016,South,133,5985.0,False,,0.0
2024-02-12,BEV011,STR017,South,206,8343.0,True,Bundle,0.1
2024-02-12,BEV011,STR018,North,143,6435.0,False,,0.0
2024-02-12,BEV011,STR019,North,183,7329.15,True,BOGO,0.11
2024-02-12,BEV011,STR020,West,121,3865.95,True,Display Feature,0.29
2024-02-12,BEV011,STR021,West,156,7020.0,False,,0.0
2024-02-12,BEV011,STR022,South,145,6525.0,False,,0.0
2024-02-12,BEV011,STR023,South,158,7110.0,False,,0.0
2024-02-12,BEV011,STR024,East,115,5175.0,False,,0.0
2024-02-12,BEV011,STR025,East,126,5670.0,False,,0.0
2024-02-12,BEV012,STR001,North,87,2575.2,True,Price Cut,0.26
2024-02-12,BEV012,STR002,North,52,2080.0,False,,0.0
2024-02-12,BEV012,STR003,West,89,3560.0,False,,0.0
2024-02-12,BEV012,STR004,East,86,3440.0,False,,0.0
2024-02-12,BEV012,STR005,East,54,2160.0,False,,0.0
2024-02-12,BEV012,STR006,East,44,1760.0,False,,0.0
2024-02-12,BEV012,STR007,East,37,1480.0,False,,0.0
2024-02-12,BEV012,STR008,West,283,9622.0,True,Bundle,0.15
2024-02-12,BEV012,STR009,South,98,3920.0,False,,0.0
2024-02-12,BEV012,STR010,South,151,6040.0,False,,0.0
2024-02-12,BEV012,STR011,East,101,4040.0,False,,0.0
2024-02-12,BEV012,STR012,West,114,4560.0,False,,0.0
2024-02-12,BEV012,STR013,South,69,2760.0,False,,0.0
2024-02-12,BEV012,STR014,West,148,4380.8,True,Display Feature,0.26
2024-02-12,BEV012,STR015,West,86,3440.0,False,,0.0
2024-02-12,BEV012,STR016,South,112,4480.0,False,,0.0
2024-02-12,BEV012,STR017,South,203,6820.8,True,BOGO,0.16
2024-02-12,BEV012,STR018,North,134,5360.0,False,,0.0
2024-02-12,BEV012,STR019,North,43,1720.0,False,,0.0
2024-02-12,BEV012,STR020,West,144,5760.0,False,,0.0
2024-02-12,BEV012,STR021,West,214,7789.6,True,Price Cut,0.09
2024-02-12,BEV012,STR022,South,134,5360.0,False,,0.0
2024-02-12,BEV012,STR023,South,49,1960.0,False,,0.0
2024-02-12,BEV012,STR024,East,58,2320.0,False,,0.0
2024-02-12,BEV012,STR025,East,203,5765.2,True,Display Feature,0.29
2024-02-12,BEV013,STR001,North,126,6300.0,False,,0.0
2024-02-12,BEV013,STR002,North,153,6808.5,True,Price Cut,0.11
2024-02-12,BEV013,STR003,West,58,2900.0,False,,0.0
2024-02-12,BEV013,STR004,East,68,3400.0,False,,0.0
2024-02-12,BEV013,STR005,East,129,6450.0,False,,0.0
2024-02-12,BEV013,STR006,East,113,5650.0,False,,0.0
2024-02-12,BEV013,STR007,East,130,6500.0,False,,0.0
2024-02-12,BEV013,STR008,West,61,3050.0,False,,0.0
2024-02-12,BEV013,STR009,South,154,7700.0,False,,0.0
2024-02-12,BEV013,STR010,South,109,5450.0,False,,0.0
2024-02-12,BEV013,STR011,East,202,7272.0,True,BOGO,0.28
2024-02-12,BEV013,STR012,West,280,12040.0,True,BOGO,0.14
2024-02-12,BEV013,STR013,South,324,14094.0,True,Bundle,0.13
2024-02-12,BEV013,STR014,West,50,2500.0,False,,0.0
2024-02-12,BEV013,STR015,West,75,3750.0,False,,0.0
2024-02-12,BEV013,STR016,South,171,8550.0,False,,0.0
2024-02-12,BEV013,STR017,South,312,14352.0,True,Bundle,0.08
2024-02-12,BEV013,STR018,North,148,7400.0,False,,0.0
2024-02-12,BEV013,STR019,North,78,3900.0,False,,0.0
2024-02-12,BEV013,STR020,West,93,4650.0,False,,0.0
2024-02-12,BEV013,STR021,West,71,3550.0,False,,0.0
2024-02-12,BEV013,STR022,South,48,2400.0,False,,0.0
2024-02-12,BEV013,STR023,South,141,6133.5,True,BOGO,0.13
2024-02-12,BEV013,STR024,East,40,2000.0,False,,0.0
2024-02-12,BEV013,STR025,East,42,2100.0,False,,0.0
2024-02-12,BEV014,STR001,North,150,9750.0,False,,0.0
2024-02-12,BEV014,STR002,North,229,12503.4,True,Bundle,0.16
2024-02-12,BEV014,STR003,West,121,7865.0,False,,0.0
2024-02-12,BEV014,STR004,East,193,11165.05,True,BOGO,0.11
2024-02-12,BEV014,STR005,East,134,8710.0,False,,0.0
2024-02-12,BEV014,STR006,East,69,3812.25,True,Price Cut,0.15
2024-02-12,BEV014,STR007,East,89,5785.0,False,,0.0
2024-02-12,BEV014,STR008,West,121,7865.0,False,,0.0
2024-02-12,BEV014,STR009,South,160,10400.0,False,,0.0
2024-02-12,BEV014,STR010,South,221,10199.15,True,Price Cut,0.29
2024-02-12,BEV014,STR011,East,203,12271.35,True,Price Cut,0.07
2024-02-12,BEV014,STR012,West,247,13486.2,True,Price Cut,0.16
2024-02-12,BEV014,STR013,South,174,11310.0,False,,0.0
2024-02-12,BEV014,STR014,West,129,8385.0,False,,0.0
2024-02-12,BEV014,STR015,West,136,8840.0,False,,0.0
2024-02-12,BEV014,STR016,South,146,7971.6,True,Bundle,0.16
2024-02-12,BEV014,STR017,South,172,11180.0,False,,0.0
2024-02-12,BEV014,STR018,North,72,4680.0,False,,0.0
2024-02-12,BEV014,STR019,North,203,10687.95,True,BOGO,0.19
2024-02-12,BEV014,STR020,West,320,18512.0,True,BOGO,0.11
2024-02-12,BEV014,STR021,West,223,11016.2,True,BOGO,0.24
2024-02-12,BEV014,STR022,South,61,3965.0,False,,0.0
2024-02-12,BEV014,STR023,South,135,8775.0,False,,0.0
2024-02-12,BEV014,STR024,East,126,8190.0,False,,0.0
2024-02-12,BEV014,STR025,East,41,2665.0,False,,0.0
2024-02-12,BEV015,STR001,North,308,17787.0,True,Bundle,0.23
2024-02-12,BEV015,STR002,North,136,10200.0,False,,0.0
2024-02-12,BEV015,STR003,West,159,11925.0,False,,0.0
2024-02-12,BEV015,STR004,East,85,4908.75,True,Bundle,0.23
2024-02-12,BEV015,STR005,East,113,8475.0,False,,0.0
2024-02-12,BEV015,STR006,East,104,7800.0,False,,0.0
2024-02-12,BEV015,STR007,East,63,4725.0,False,,0.0
2024-02-12,BEV015,STR008,West,143,10725.0,False,,0.0
2024-02-12,BEV015,STR009,South,287,17865.75,True,Price Cut,0.17
2024-02-12,BEV015,STR010,South,123,9225.0,False,,0.0
2024-02-12,BEV015,STR011,East,95,7125.0,False,,0.0
2024-02-12,BEV015,STR012,West,46,3450.0,False,,0.0
2024-02-12,BEV015,STR013,South,290,19357.5,True,Bundle,0.11
2024-02-12,BEV015,STR014,West,113,8475.0,False,,0.0
2024-02-12,BEV015,STR015,West,140,10500.0,False,,0.0
2024-02-12,BEV015,STR016,South,80,6000.0,False,,0.0
2024-02-12,BEV015,STR017,South,159,11925.0,False,,0.0
2024-02-12,BEV015,STR018,North,228,14535.0,True,BOGO,0.15
2024-02-12,BEV015,STR019,North,42,3150.0,False,,0.0
2024-02-12,BEV015,STR020,West,71,5325.0,False,,0.0
2024-02-12,BEV015,STR021,West,110,8250.0,False,,0.0
2024-02-12,BEV015,STR022,South,121,9075.0,False,,0.0
2024-02-12,BEV015,STR023,South,133,9975.0,False,,0.0
2024-02-12,BEV015,STR024,East,110,8250.0,False,,0.0
2024-02-12,BEV015,STR025,East,116,8700.0,False,,0.0
2024-02-19,BEV001,STR001,North,79,3160.0,False,,0.0
2024-02-19,BEV001,STR002,North,96,3840.0,False,,0.0
2024-02-19,BEV001,STR003,West,254,8737.6,True,Display Feature,0.14
2024-02-19,BEV001,STR004,East,74,2279.2,True,BOGO,0.23
2024-02-19,BEV001,STR005,East,97,3880.0,False,,0.0
2024-02-19,BEV001,STR006,East,181,5068.0,True,BOGO,0.3
2024-02-19,BEV001,STR007,East,58,2320.0,False,,0.0
2024-02-19,BEV001,STR008,West,88,2816.0,True,Bundle,0.2
2024-02-19,BEV001,STR009,South,142,5680.0,False,,0.0
2024-02-19,BEV001,STR010,South,60,2400.0,False,,0.0
2024-02-19,BEV001,STR011,East,103,4120.0,False,,0.0
2024-02-19,BEV001,STR012,West,47,1880.0,False,,0.0
2024-02-19,BEV001,STR013,South,128,5120.0,False,,0.0
2024-02-19,BEV001,STR014,West,202,6464.0,True,Bundle,0.2
2024-02-19,BEV001,STR015,West,124,4612.8,True,BOGO,0.07
2024-02-19,BEV001,STR016,South,71,2584.4,True,BOGO,0.09
2024-02-19,BEV001,STR017,South,49,1960.0,False,,0.0
2024-02-19,BEV001,STR018,North,54,2160.0,False,,0.0
2024-02-19,BEV001,STR019,North,93,3720.0,False,,0.0
2024-02-19,BEV001,STR020,West,117,4680.0,False,,0.0
2024-02-19,BEV001,STR021,West,147,5880.0,False,,0.0
2024-02-19,BEV001,STR022,South,94,3760.0,False,,0.0
2024-02-19,BEV001,STR023,South,171,6840.0,False,,0.0
2024-02-19,BEV001,STR024,East,250,7000.0,True,BOGO,0.3
2024-02-19,BEV001,STR025,East,153,5324.4,True,BOGO,0.13
2024-02-19,BEV002,STR001,North,70,2940.0,False,,0.0
2024-02-19,BEV002,STR002,North,109,4578.0,False,,0.0
2024-02-19,BEV002,STR003,West,156,6552.0,False,,0.0
2024-02-19,BEV002,STR004,East,134,5628.0,False,,0.0
2024-02-19,BEV002,STR005,East,99,4158.0,False,,0.0
2024-02-19,BEV002,STR006,East,73,3066.0,False,,0.0
2024-02-19,BEV002,STR007,East,273,8140.86,True,Display Feature,0.29
2024-02-19,BEV002,STR008,West,48,2016.0,False,,0.0
2024-02-19,BEV002,STR009,South,151,6342.0,False,,0.0
2024-02-19,BEV002,STR010,South,180,7560.0,False,,0.0
2024-02-19,BEV002,STR011,East,132,5544.0,False,,0.0
2024-02-19,BEV002,STR012,West,187,6518.82,True,Price Cut,0.17
2024-02-19,BEV002,STR013,South,210,8290.8,True,Bundle,0.06
2024-02-19,BEV002,STR014,West,55,2310.0,False,,0.0
2024-02-19,BEV002,STR015,West,68,2856.0,False,,0.0
2024-02-19,BEV002,STR016,South,135,5670.0,False,,0.0
2024-02-19,BEV002,STR017,South,61,2562.0,False,,0.0
2024-02-19,BEV002,STR018,North,314,10286.64,True,Bundle,0.22
2024-02-19,BEV002,STR019,North,147,6174.0,False,,0.0
2024-02-19,BEV002,STR020,West,250,8505.0,True,Bundle,0.19
2024-02-19,BEV002,STR021,West,107,4494.0,False,,0.0
2024-02-19,BEV002,STR022,South,231,8246.7,True,Price Cut,0.15
2024-02-19,BEV002,STR023,South,215,7494.9,True,Price Cut,0.17
2024-02-19,BEV002,STR024,East,113,4746.0,False,,0.0
2024-02-19,BEV002,STR025,East,190,7501.2,True,Price Cut,0.06
2024-02-19,BEV003,STR001,North,113,2655.5,True,Bundle,0.06
2024-02-19,BEV003,STR002,North,147,3675.0,False,,0.0
2024-02-19,BEV003,STR003,West,141,3525.0,False,,0.0
2024-02-19,BEV003,STR004,East,44,1100.0,False,,0.0
2024-02-19,BEV003,STR005,East,134,3350.0,False,,0.0
2024-02-19,BEV003,STR006,East,118,2950.0,False,,0.0
2024-02-19,BEV003,STR007,East,52,1300.0,False,,0.0
2024-02-19,BEV003,STR008,West,60,1500.0,False,,0.0
2024-02-19,BEV003,STR009,South,152,3040.0,True,Price Cut,0.2
2024-02-19,BEV003,STR010,South,66,1650.0,False,,0.0
2024-02-19,BEV003,STR011,East,178,3337.5,True,Display Feature,0.25
2024-02-19,BEV003,STR012,West,118,2950.0,False,,0.0
2024-02-19,BEV003,STR013,South,260,5525.0,True,Display Feature,0.15
2024-02-19,BEV003,STR014,West,101,2525.0,False,,0.0
2024-02-19,BEV003,STR015,West,48,1200.0,False,,0.0
2024-02-19,BEV003,STR016,South,107,2273.75,True,Price Cut,0.15
2024-02-19,BEV003,STR017,South,74,1850.0,False,,0.0
2024-02-19,BEV003,STR018,North,82,1660.5,True,Price Cut,0.19
2024-02-19,BEV003,STR019,North,51,1275.0,False,,0.0
2024-02-19,BEV003,STR020,West,49,1225.0,False,,0.0
2024-02-19,BEV003,STR021,West,105,2625.0,False,,0.0
2024-02-19,BEV003,STR022,South,100,2500.0,False,,0.0
2024-02-19,BEV003,STR023,South,121,2420.0,True,Price Cut,0.2
2024-02-19,BEV003,STR024,East,44,1100.0,False,,0.0
2024-02-19,BEV003,STR025,East,89,2225.0,False,,0.0
2024-02-19,BEV004,STR001,North,133,7980.0,False,,0.0
2024-02-19,BEV004,STR002,North,92,5520.0,False,,0.0
2024-02-19,BEV004,STR003,West,93,5580.0,False,,0.0
2024-02-19,BEV004,STR004,East,87,5220.0,False,,0.0
2024-02-19,BEV004,STR005,East,106,6360.0,False,,0.0
2024-02-19,BEV004,STR006,East,50,3000.0,False,,0.0
2024-02-19,BEV004,STR007,East,168,9273.6,True,BOGO,0.08
2024-02-19,BEV004,STR008,West,52,3120.0,False,,0.0
2024-02-19,BEV004,STR009,South,97,5238.0,True,Price Cut,0.1
2024-02-19,BEV004,STR010,South,168,8064.0,True,Display Feature,0.2
2024-02-19,BEV004,STR011,East,116,6960.0,False,,0.0
2024-02-19,BEV004,STR012,West,221,10077.6,True,Display Feature,0.24
2024-02-19,BEV004,STR013,South,175,10500.0,False,,0.0
2024-02-19,BEV004,STR014,West,47,2820.0,False,,0.0
2024-02-19,BEV004,STR015,West,160,9600.0,False,,0.0
2024-02-19,BEV004,STR016,South,134,7236.0,True,BOGO,0.1
2024-02-19,BEV004,STR017,South,78,4305.6,True,Bundle,0.08
2024-02-19,BEV004,STR018,North,144,8640.0,False,,0.0
2024-02-19,BEV004,STR019,North,124,7440.0,False,,0.0
2024-02-19,BEV004,STR020,West,251,11897.4,True,Price Cut,0.21
2024-02-19,BEV004,STR021,West,102,6120.0,False,,0.0
2024-02-19,BEV004,STR022,South,169,10140.0,False,,0.0
2024-02-19,BEV004,STR023,South,104,6240.0,False,,0.0
2024-02-19,BEV004,STR024,East,118,7080.0,False,,0.0
2024-02-19,BEV004,STR025,East,51,3060.0,False,,0.0
2024-02-19,BEV005,STR001,North,110,5626.5,True,BOGO,0.07
2024-02-19,BEV005,STR002,North,87,4785.0,False,,0.0
2024-02-19,BEV005,STR003,West,45,2475.0,False,,0.0
2024-02-19,BEV005,STR004,East,36,1980.0,False,,0.0
2024-02-19,BEV005,STR005,East,124,6820.0,False,,0.0
2024-02-19,BEV005,STR006,East,254,10756.9,True,Price Cut,0.23
2024-02-19,BEV005,STR007,East,198,8385.3,True,Bundle,0.23
2024-02-19,BEV005,STR008,West,172,6905.8,True,Bundle,0.27
2024-02-19,BEV005,STR009,South,130,7150.0,False,,0.0
2024-02-19,BEV005,STR010,South,169,9295.0,False,,0.0
2024-02-19,BEV005,STR011,East,127,6985.0,False,,0.0
2024-02-19,BEV005,STR012,West,84,4620.0,False,,0.0
2024-02-19,BEV005,STR013,South,152,8360.0,False,,0.0
2024-02-19,BEV005,STR014,West,88,4017.2,True,Display Feature,0.17
2024-02-19,BEV005,STR015,West,117,5276.7,True,Price Cut,0.18
2024-02-19,BEV005,STR016,South,195,8472.75,True,BOGO,0.21
2024-02-19,BEV005,STR017,South,152,8360.0,False,,0.0
2024-02-19,BEV005,STR018,North,114,6270.0,False,,0.0
2024-02-19,BEV005,STR019,North,41,2255.0,False,,0.0
2024-02-19,BEV005,STR020,West,70,3850.0,False,,0.0
2024-02-19,BEV005,STR021,West,158,8690.0,False,,0.0
2024-02-19,BEV005,STR022,South,153,8415.0,False,,0.0
2024-02-19,BEV005,STR023,South,111,6105.0,False,,0.0
2024-02-19,BEV005,STR024,East,94,5170.0,False,,0.0
2024-02-19,BEV005,STR025,East,147,5982.9,True,Display Feature,0.26
2024-02-19,BEV006,STR001,North,108,9131.4,True,BOGO,0.11
2024-02-19,BEV006,STR002,North,141,13395.0,False,,0.0
2024-02-19,BEV006,STR003,West,197,14036.25,True,BOGO,0.25
2024-02-19,BEV006,STR004,East,104,9880.0,False,,0.0
2024-02-19,BEV006,STR005,East,40,3800.0,False,,0.0
2024-02-19,BEV006,STR006,East,111,10545.0,False,,0.0
2024-02-19,BEV006,STR007,East,49,4655.0,False,,0.0
2024-02-19,BEV006,STR008,West,151,11906.35,True,Bundle,0.17
2024-02-19,BEV006,STR009,South,67,6365.0,False,,0.0
2024-02-19,BEV006,STR010,South,150,12112.5,True,Price Cut,0.15
2024-02-19,BEV006,STR011,East,109,9630.15,True,Display Feature,0.07
2024-02-19,BEV006,STR012,West,257,21485.2,True,Display Feature,0.12
2024-02-19,BEV006,STR013,South,374,29134.6,True,Bundle,0.18
2024-02-19,BEV006,STR014,West,50,4750.0,False,,0.0
2024-02-19,BEV006,STR015,West,136,12920.0,False,,0.0
2024-02-19,BEV006,STR016,South,115,10925.0,False,,0.0
2024-02-19,BEV006,STR017,South,283,19357.2,True,Price Cut,0.28
2024-02-19,BEV006,STR018,North,79,5253.5,True,Display Feature,0.3
2024-02-19,BEV006,STR019,North,162,12465.9,True,BOGO,0.19
2024-02-19,BEV006,STR020,West,59,5605.0,False,,0.0
2024-02-19,BEV006,STR021,West,270,21289.5,True,Display Feature,0.17
2024-02-19,BEV006,STR022,South,222,17715.6,True,Display Feature,0.16
2024-02-19,BEV006,STR023,South,51,4845.0,False,,0.0
2024-02-19,BEV006,STR024,East,122,10431.0,True,Bundle,0.1
2024-02-19,BEV006,STR025,East,79,7505.0,False,,0.0
2024-02-19,BEV007,STR001,North,123,9840.0,False,,0.0
2024-02-19,BEV007,STR002,North,69,5520.0,False,,0.0
2024-02-19,BEV007,STR003,West,114,9120.0,False,,0.0
2024-02-19,BEV007,STR004,East,59,4720.0,False,,0.0
2024-02-19,BEV007,STR005,East,45,3600.0,False,,0.0
2024-02-19,BEV007,STR006,East,177,11752.8,True,BOGO,0.17
2024-02-19,BEV007,STR007,East,67,5360.0,False,,0.0
2024-02-19,BEV007,STR008,West,105,8400.0,False,,0.0
2024-02-19,BEV007,STR009,South,74,5920.0,False,,0.0
2024-02-19,BEV007,STR010,South,177,14160.0,False,,0.0
2024-02-19,BEV007,STR011,East,85,6800.0,False,,0.0
2024-02-19,BEV007,STR012,West,137,10960.0,False,,0.0
2024-02-19,BEV007,STR013,South,151,10147.2,True,Price Cut,0.16
2024-02-19,BEV007,STR014,West,241,13688.8,True,Display Feature,0.29
2024-02-19,BEV007,STR015,West,50,4000.0,False,,0.0
2024-02-19,BEV007,STR016,South,112,8960.0,False,,0.0
2024-02-19,BEV007,STR017,South,281,21131.2,True,Display Feature,0.06
2024-02-19,BEV007,STR018,North,59,4720.0,False,,0.0
2024-02-19,BEV007,STR019,North,119,9520.0,False,,0.0
2024-02-19,BEV007,STR020,West,44,3520.0,False,,0.0
2024-02-19,BEV007,STR021,West,149,11920.0,False,,0.0
2024-02-19,BEV007,STR022,South,75,6000.0,False,,0.0
2024-02-19,BEV007,STR023,South,72,5760.0,False,,0.0
2024-02-19,BEV007,STR024,East,74,4558.4,True,Bundle,0.23
2024-02-19,BEV007,STR025,East,53,4240.0,False,,0.0
2024-02-19,BEV008,STR001,North,251,15147.85,True,BOGO,0.29
2024-02-19,BEV008,STR002,North,102,8670.0,False,,0.0
2024-02-19,BEV008,STR003,West,91,7735.0,False,,0.0
2024-02-19,BEV008,STR004,East,111,9435.0,False,,0.0
2024-02-19,BEV008,STR005,East,117,9945.0,False,,0.0
2024-02-19,BEV008,STR006,East,74,6290.0,False,,0.0
2024-02-19,BEV008,STR007,East,131,11135.0,False,,0.0
2024-02-19,BEV008,STR008,West,46,3910.0,False,,0.0
2024-02-19,BEV008,STR009,South,165,14025.0,False,,0.0
2024-02-19,BEV008,STR010,South,102,8670.0,False,,0.0
2024-02-19,BEV008,STR011,East,68,4566.2,True,Price Cut,0.21
2024-02-19,BEV008,STR012,West,155,13175.0,False,,0.0
2024-02-19,BEV008,STR013,South,99,8415.0,False,,0.0
2024-02-19,BEV008,STR014,West,110,9350.0,False,,0.0
2024-02-19,BEV008,STR015,West,162,13770.0,False,,0.0
2024-02-19,BEV008,STR016,South,181,13692.65,True,Price Cut,0.11
2024-02-19,BEV008,STR017,South,68,5780.0,False,,0.0
2024-02-19,BEV008,STR018,North,68,5780.0,False,,0.0
2024-02-19,BEV008,STR019,North,88,7480.0,False,,0.0
2024-02-19,BEV008,STR020,West,150,12750.0,False,,0.0
2024-02-19,BEV008,STR021,West,91,7735.0,False,,0.0
2024-02-19,BEV008,STR022,South,57,4845.0,False,,0.0
2024-02-19,BEV008,STR023,South,66,5610.0,False,,0.0
2024-02-19,BEV008,STR024,East,87,7395.0,False,,0.0
2024-02-19,BEV008,STR025,East,130,11050.0,False,,0.0
2024-02-19,BEV009,STR001,North,279,18079.2,True,Display Feature,0.28
2024-02-19,BEV009,STR002,North,158,12229.2,True,Price Cut,0.14
2024-02-19,BEV009,STR003,West,156,14040.0,False,,0.0
2024-02-19,BEV009,STR004,East,213,17253.0,True,Bundle,0.1
2024-02-19,BEV009,STR005,East,74,6660.0,False,,0.0
2024-02-19,BEV009,STR006,East,37,3330.0,False,,0.0
2024-02-19,BEV009,STR007,East,36,3240.0,False,,0.0
2024-02-19,BEV009,STR008,West,147,13230.0,False,,0.0
2024-02-19,BEV009,STR009,South,103,9270.0,False,,0.0
2024-02-19,BEV009,STR010,South,154,13860.0,False,,0.0
2024-02-19,BEV009,STR011,East,189,11907.0,True,BOGO,0.3
2024-02-19,BEV009,STR012,West,103,9270.0,False,,0.0
2024-02-19,BEV009,STR013,South,164,14760.0,False,,0.0
2024-02-19,BEV009,STR014,West,301,23839.2,True,BOGO,0.12
2024-02-19,BEV009,STR015,West,215,15480.0,True,BOGO,0.2
2024-02-19,BEV009,STR016,South,164,12398.4,True,BOGO,0.16
2024-02-19,BEV009,STR017,South,108,9720.0,False,,0.0
2024-02-19,BEV009,STR018,North,113,10170.0,False,,0.0
